  5.6838095E-02 -7.5282734E-03  5.6535425E-03
  5.6838095E-02 -1.0189525E-02  7.3029283E-03
  5.6838095E-02 -1.2851942E-02  8.9187436E-03
  5.6838095E-02 -1.5450692E-02  1.0469249E-02
  5.6838095E-02 -1.7921742E-02  1.1922984E-02
  5.6838095E-02 -2.0203350E-02  1.3249252E-02
  5.6838095E-02 -2.2238044E-02  1.4419422E-02
  5.6838095E-02 -2.3974702E-02  1.5408499E-02
  5.6838095E-02 -2.5370309E-02  1.6196404E-02
  5.6838095E-02 -2.6391117E-02  1.6768461E-02
  5.6838095E-02 -2.7013110E-02  1.7115138E-02
  5.6838095E-02 -2.7195657E-02  1.7189538E-02
  6.7318097E-02  2.4159725E-03 -1.6773610E-03
  6.7318097E-02  1.8800705E-03 -1.0839710E-03
  6.7318097E-02  9.7862922E-04 -3.1619513E-04
  6.7318097E-02 -3.1561422E-04  6.7970855E-04
  6.7318097E-02 -2.0232303E-03  1.9570519E-03
  6.7318097E-02 -4.1269609E-03  3.5232254E-03
  6.7318097E-02 -6.5440079E-03  5.2989027E-03
  6.7318097E-02 -9.1641787E-03  7.1718954E-03
  6.7318097E-02 -1.1916632E-02  9.0920217E-03
  6.7318097E-02 -1.4734186E-02  1.1018281E-02
  6.7318097E-02 -1.7549211E-02  1.2911414E-02
  6.7318097E-02 -2.0293992E-02  1.4732855E-02
  6.7318097E-02 -2.2901632E-02  1.6444404E-02
  6.7318097E-02 -2.5307599E-02  1.8008871E-02
  6.7318097E-02 -2.7451819E-02  1.9391578E-02
  6.7318097E-02 -2.9280890E-02  2.0562153E-02
  6.7318097E-02 -3.0750003E-02  2.1495974E-02
  6.7318097E-02 -3.1824108E-02  2.2174802E-02
  6.7318097E-02 -3.2478370E-02  2.2586552E-02
  6.7318097E-02 -3.2667384E-02  2.2680307E-02
  7.7798098E-02 -2.0147518E-03  1.1795906E-03
  7.7798098E-02 -2.5331152E-03  1.7805125E-03
  7.7798098E-02 -3.4563071E-03  2.5117474E-03
  7.7798098E-02 -4.8054568E-03  3.4324520E-03
  7.7798098E-02 -6.5936688E-03  4.6027498E-03
  7.7798098E-02 -8.7983552E-03  6.0354494E-03
  7.7798098E-02 -1.1336677E-02  7.6527013E-03
  7.7798098E-02 -1.4099864E-02  9.3428660E-03
  7.7798098E-02 -1.7013105E-02  1.1060801E-02
  7.7798098E-02 -2.0003987E-02  1.2771699E-02
  7.7798098E-02 -2.2999169E-02  1.4442954E-02
  7.7798098E-02 -2.5925057E-02  1.6042832E-02
  7.7798098E-02 -2.8708953E-02  1.7539850E-02
  7.7798098E-02 -3.1280819E-02  1.8903239E-02
  7.7798098E-02 -3.3575457E-02  2.0104272E-02
  7.7798098E-02 -3.5534829E-02  2.1117970E-02
  7.7798098E-02 -3.7110016E-02  2.1924427E-02
  7.7798098E-02 -3.8262546E-02  2.2509299E-02
  7.7798098E-02 -3.8964961E-02  2.2863446E-02
  7.7798098E-02 -3.9173495E-02  2.2935176E-02
  8.8278100E-02 -7.0888773E-03  3.7318012E-03
  8.8278100E-02 -7.5999768E-03  4.3409523E-03
  8.8278100E-02 -8.5418932E-03  5.0548892E-03
  8.8278100E-02 -9.9322237E-03  5.9363712E-03
  8.8278100E-02 -1.1779690E-02  7.0499661E-03
  8.8278100E-02 -1.4058381E-02  8.4117986E-03
  8.8278100E-02 -1.6684918E-02  9.9444184E-03
  8.8278100E-02 -1.9550707E-02  1.1535821E-02
  8.8278100E-02 -2.2578098E-02  1.3143596E-02
  8.8278100E-02 -2.5691114E-02  1.4736420E-02
  8.8278100E-02 -2.8812535E-02  1.6285464E-02
  8.8278100E-02 -3.1864788E-02  1.7762873E-02
  8.8278100E-02 -3.4771279E-02  1.9140990E-02
  8.8278100E-02 -3.7458234E-02  2.0392684E-02
  8.8278100E-02 -3.9856996E-02  2.1492613E-02
  8.8278100E-02 -4.1906379E-02  2.2418858E-02
  8.8278100E-02 -4.3554723E-02  2.3154208E-02
  8.8278100E-02 -4.4761267E-02  2.3686571E-02
  8.8278100E-02 -4.5496814E-02  2.4008496E-02
  8.8278100E-02 -4.5718309E-02  2.4067510E-02
  9.8758101E-02 -1.2757100E-02  6.0564815E-03
  9.8758101E-02 -1.3254677E-02  6.6652205E-03
  9.8758101E-02 -1.4201536E-02  7.3536173E-03
  9.8758101E-02 -1.5611755E-02  8.1869522E-03
  9.8758101E-02 -1.7489867E-02  9.2330687E-03
  9.8758101E-02 -1.9807210E-02  1.0510964E-02
  9.8758101E-02 -2.2481013E-02  1.1944583E-02
  9.8758101E-02 -2.5404278E-02  1.3423068E-02
  9.8758101E-02 -2.8497746E-02  1.4907109E-02
  9.8758101E-02 -3.1683125E-02  1.6369035E-02
  9.8758101E-02 -3.4880612E-02  1.7783914E-02
  9.8758101E-02 -3.8009979E-02  1.9127864E-02
  9.8758101E-02 -4.0992003E-02  2.0377159E-02
  9.8758101E-02 -4.3750409E-02  2.1508401E-02
  9.8758101E-02 -4.6214242E-02  2.2499742E-02
  9.8758101E-02 -4.8320208E-02  2.3332397E-02
  9.8758101E-02 -5.0014757E-02  2.3991885E-02
  9.8758101E-02 -5.1255558E-02  2.4468357E-02
  9.8758101E-02 -5.2012183E-02  2.4756055E-02
  9.8758101E-02 -5.2242793E-02  2.4802461E-02
  0.1092381     -1.9033551E-02  8.0227470E-03
  0.1092381     -1.9509563E-02  8.6222393E-03
  0.1092381     -2.0447973E-02  9.2735449E-03
  0.1092381     -2.1858910E-02  1.0043675E-02
  0.1092381     -2.3742400E-02  1.1002974E-02
  0.1092381     -2.6067270E-02  1.2173213E-02
  0.1092381     -2.8752588E-02  1.3480923E-02
  0.1092381     -3.1694606E-02  1.4818062E-02
  0.1092381     -3.4813508E-02  1.6149189E-02
  0.1092381     -3.8029656E-02  1.7450912E-02
  0.1092381     -4.1261684E-02  1.8702794E-02
  0.1092381     -4.4427682E-02  1.9885534E-02
  0.1092381     -4.7446780E-02  2.0979900E-02
  0.1092381     -5.0241183E-02  2.1966826E-02
  0.1092381     -5.2738484E-02  2.2828465E-02
  0.1092381     -5.4874074E-02  2.3549652E-02
  0.1092381     -5.6593198E-02  2.4119010E-02
  0.1092381     -5.7852432E-02  2.4529222E-02
  0.1092381     -5.8620494E-02  2.4776397E-02
  0.1092381     -5.8857452E-02  2.4808738E-02
  0.1197181     -2.5900766E-02  9.5954100E-03
  0.1197181     -2.6350575E-02  1.0179161E-02
  0.1197181     -2.7270146E-02  1.0787304E-02
  0.1197181     -2.8665703E-02  1.1487755E-02
  0.1197181     -3.0532910E-02  1.2352466E-02
  0.1197181     -3.2838538E-02  1.3405635E-02
  0.1197181     -3.5504356E-02  1.4577119E-02
  0.1197181     -3.8430918E-02  1.5762823E-02
  0.1197181     -4.1538779E-02  1.6931437E-02
  0.1197181     -4.4747934E-02  1.8063957E-02
  0.1197181     -4.7976416E-02  1.9144515E-02
  0.1197181     -5.1141631E-02  2.0158432E-02
  0.1197181     -5.4162059E-02  2.1091048E-02
  0.1197181     -5.6959298E-02  2.1927662E-02
  0.1197181     -5.9460390E-02  2.2654509E-02
  0.1197181     -6.1600197E-02  2.3260066E-02
  0.1197181     -6.3323408E-02  2.3736089E-02
  0.1197181     -6.4586051E-02  2.4077779E-02
  0.1197181     -6.5356381E-02  2.4283087E-02
  0.1197181     -6.5596759E-02  2.4301510E-02
  0.1301981     -3.3360817E-02  1.0810982E-02
  0.1301981     -3.3782486E-02  1.1374549E-02
  0.1301981     -3.4675591E-02  1.1937730E-02
  0.1301981     -3.6042787E-02  1.2568542E-02
  0.1301981     -3.7875894E-02  1.3339621E-02
  0.1301981     -4.0140193E-02  1.4277080E-02
  0.1301981     -4.2760674E-02  1.5314486E-02
  0.1301981     -4.5642793E-02  1.6352367E-02
  0.1301981     -4.8708264E-02  1.7363423E-02
  0.1301981     -5.1877581E-02  1.8332785E-02
  0.1301981     -5.5069100E-02  1.9248828E-02
  0.1301981     -5.8200497E-02  2.0101171E-02
  0.1301981     -6.1190508E-02  2.0879379E-02
  0.1301981     -6.3961007E-02  2.1572828E-02
  0.1301981     -6.6439323E-02  2.2171529E-02
  0.1301981     -6.8560503E-02  2.2667352E-02
  0.1301981     -7.0269331E-02  2.3054933E-02
  0.1301981     -7.1521819E-02  2.3331769E-02
  0.1301981     -7.2286122E-02  2.3497494E-02
  0.1301981     -7.2527036E-02  2.3503277E-02
  0.1406781     -4.1479666E-02  1.1599003E-02
  0.1406781     -4.1869216E-02  1.2135653E-02
  0.1406781     -4.2724740E-02  1.2649157E-02
  0.1406781     -4.4045575E-02  1.3206610E-02
  0.1406781     -4.5820128E-02  1.3880201E-02
  0.1406781     -4.8012823E-02  1.4697415E-02
  0.1406781     -5.0552737E-02  1.5596213E-02
  0.1406781     -5.3351223E-02  1.6482843E-02
  0.1406781     -5.6332216E-02  1.7334113E-02
  0.1406781     -5.9417866E-02  1.8139152E-02
  0.1406781     -6.2528044E-02  1.8890422E-02
  0.1406781     -6.5581858E-02  1.9581636E-02
  0.1406781     -6.8499528E-02  2.0206407E-02
  0.1406781     -7.1204320E-02  2.0758003E-02
  0.1406781     -7.3624901E-02  2.1230064E-02
  0.1406781     -7.5697474E-02  2.1617686E-02
  0.1406781     -7.7367708E-02  2.1918239E-02
  0.1406781     -7.8592271E-02  2.2131374E-02
  0.1406781     -7.9339676E-02  2.2258261E-02
  0.1406781     -7.9577506E-02  2.2252344E-02
  0.1511581     -5.0205503E-02  1.1911248E-02
  0.1511581     -5.0561298E-02  1.2416864E-02
  0.1511581     -5.1372103E-02  1.2879322E-02
  0.1511581     -5.2634303E-02  1.3364021E-02
  0.1511581     -5.4333419E-02  1.3941802E-02
  0.1511581     -5.6433562E-02  1.4641020E-02
  0.1511581     -5.8868382E-02  1.5404368E-02
  0.1511581     -6.1555665E-02  1.6144427E-02
  0.1511581     -6.4422317E-02  1.6841961E-02
  0.1511581     -6.7392990E-02  1.7489826E-02
  0.1511581     -7.0389919E-02  1.8084224E-02
  0.1511581     -7.3334612E-02  1.8622601E-02
  0.1511581     -7.6149583E-02  1.9102266E-02
  0.1511581     -7.8760408E-02  1.9520052E-02
  0.1511581     -8.1097834E-02  1.9872919E-02
  0.1511581     -8.3099939E-02  2.0158909E-02
  0.1511581     -8.4713928E-02  2.0377865E-02
  0.1511581     -8.5897550E-02  2.0531360E-02
  0.1511581     -8.6620115E-02  2.0621927E-02
  0.1511581     -8.6852096E-02  2.0605646E-02
  0.1616381     -5.9418820E-02  1.1742522E-02
  0.1616381     -5.9742372E-02  1.2216892E-02
  0.1616381     -6.0507413E-02  1.2631267E-02
  0.1616381     -6.1707828E-02  1.3049000E-02
  0.1616381     -6.3326769E-02  1.3539139E-02
  0.1616381     -6.5328419E-02  1.4130529E-02
  0.1616381     -6.7650944E-02  1.4770451E-02
  0.1616381     -7.0218407E-02  1.5377721E-02
  0.1616381     -7.2960943E-02  1.5936682E-02
  0.1616381     -7.5805992E-02  1.6443463E-02
  0.1616381     -7.8678586E-02  1.6897511E-02
  0.1616381     -8.1502929E-02  1.7299514E-02
  0.1616381     -8.4204257E-02  1.7649988E-02
  0.1616381     -8.6710773E-02  1.7948858E-02
  0.1616381     -8.8955671E-02  1.8195970E-02
  0.1616381     -9.0879180E-02  1.8391928E-02
  0.1616381     -9.2430256E-02  1.8538687E-02
  0.1616381     -9.3568034E-02  1.8639477E-02
  0.1616381     -9.4262742E-02  1.8697975E-02
  0.1616381     -9.4487600E-02  1.8672917E-02
  0.1721181     -6.9034636E-02  1.1097834E-02
  0.1721181     -6.9328733E-02  1.1542651E-02
  0.1721181     -7.0050046E-02  1.1913527E-02
  0.1721181     -7.1190372E-02  1.2271676E-02
  0.1721181     -7.2730958E-02  1.2684191E-02
  0.1721181     -7.4636266E-02  1.3180151E-02
  0.1721181     -7.6848708E-02  1.3711071E-02
  0.1721181     -7.9298139E-02  1.4201579E-02
  0.1721181     -8.1917882E-02  1.4639162E-02
  0.1721181     -8.4638231E-02  1.5022755E-02
  0.1721181     -8.7387025E-02  1.5354573E-02
  0.1721181     -9.0091296E-02  1.5638055E-02
  0.1721181     -9.2679016E-02  1.5876438E-02
  0.1721181     -9.5081076E-02  1.6072286E-02
  0.1721181     -9.7233184E-02  1.6227895E-02
  0.1721181     -9.9077746E-02  1.6346036E-02
  0.1721181     -0.1005656      1.6430467E-02
  0.1721181     -0.1016572      1.6485794E-02
  0.1721181     -0.1023239      1.6516645E-02
  0.1721181     -0.1025413      1.6484277E-02
  0.1825981     -7.9073429E-02  9.9699134E-03
  0.1825981     -7.9338863E-02  1.0384158E-02
  0.1825981     -8.0014184E-02  1.0713478E-02
  0.1825981     -8.1089489E-02  1.1016521E-02
  0.1825981     -8.2544655E-02  1.1357896E-02
  0.1825981     -8.4344789E-02  1.1766537E-02
  0.1825981     -8.6436614E-02  1.2198150E-02
  0.1825981     -8.8755809E-02  1.2583228E-02
  0.1825981     -9.1239199E-02  1.2912091E-02
  0.1825981     -9.3820341E-02  1.3186073E-02
  0.1825981     -9.6430354E-02  1.3409722E-02
  0.1825981     -9.8999530E-02  1.3588785E-02
  0.1825981     -0.1014591      1.3728772E-02
  0.1825981     -0.1037431      1.3834465E-02
  0.1825981     -0.1057900      1.3910223E-02
  0.1825981     -0.1075450      1.3960630E-02
  0.1825981     -0.1089609      1.3990931E-02
  0.1825981     -0.1100000      1.4006846E-02
  0.1825981     -0.1106347      1.4013767E-02
  0.1825981     -0.1108431      1.3975568E-02
  0.1930781     -8.9572601E-02  8.3458815E-03
  0.1930781     -8.9808099E-02  8.7252837E-03
  0.1930781     -9.0429842E-02  9.0124337E-03
  0.1930781     -9.1426730E-02  9.2625264E-03
  0.1930781     -9.2777915E-02  9.5366566E-03
  0.1930781     -9.4449863E-02  9.8629855E-03
  0.1930781     -9.6394069E-02  1.0201721E-02
  0.1930781     -9.8552495E-02  1.0489823E-02
  0.1930781     -0.1008663      1.0720199E-02
  0.1930781     -0.1032734      1.0896165E-02
  0.1930781     -0.1057090      1.1024128E-02
  0.1930781     -0.1081078      1.1111638E-02
  0.1930781     -0.1104053      1.1165993E-02
  0.1930781     -0.1125395      1.1193727E-02
  0.1930781     -0.1144528      1.1200832E-02
  0.1930781     -0.1160936      1.1193313E-02
  0.1930781     -0.1174178      1.1177542E-02
  0.1930781     -0.1183897      1.1160053E-02
  0.1930781     -0.1189835      1.1146751E-02
  0.1930781     -0.1191797      1.1104507E-02
  0.2035581     -0.1005235      6.1957198E-03
  0.2035581     -0.1007276      6.5353867E-03
  0.2035581     -0.1012871      6.7796153E-03
  0.2035581     -0.1021903      6.9791325E-03
  0.2035581     -0.1034163      7.1903379E-03
  0.2035581     -0.1049337      7.4399211E-03
  0.2035581     -0.1066995      7.6929484E-03
  0.2035581     -0.1086623      7.8935260E-03
  0.2035581     -0.1107688      8.0368835E-03
  0.2035581     -0.1129619      8.1278523E-03
  0.2035581     -0.1151825      8.1741540E-03
  0.2035581     -0.1173707      8.1845783E-03
  0.2035581     -0.1194673      8.1676608E-03
  0.2035581     -0.1214155      8.1311613E-03
  0.2035581     -0.1231626      8.0822203E-03
  0.2035581     -0.1246614      8.0278181E-03
  0.2035581     -0.1258711      7.9750540E-03
  0.2035581     -0.1267593      7.9309251E-03
  0.2035581     -0.1273019      7.9015754E-03
  0.2035581     -0.1274823      7.8573115E-03
  0.2140381     -0.1118786      3.4916396E-03
  0.2140381     -0.1120509      3.7880640E-03
  0.2140381     -0.1125416      3.9900145E-03
  0.2140381     -0.1133391      4.1429051E-03
  0.2140381     -0.1144233      4.2974357E-03
  0.2140381     -0.1157655      4.4781868E-03
  0.2140381     -0.1173283      4.6552708E-03
  0.2140381     -0.1190678      4.7803870E-03
  0.2140381     -0.1209365      4.8507443E-03
  0.2140381     -0.1228837      4.8721805E-03
  0.2140381     -0.1248565      4.8531634E-03
  0.2140381     -0.1268014      4.8031313E-03
  0.2140381     -0.1286657      4.7312770E-03
  0.2140381     -0.1303986      4.6460335E-03
  0.2140381     -0.1319531      4.5551802E-03
  0.2140381     -0.1332869      4.4662040E-03
  0.2140381     -0.1343638      4.3865144E-03
  0.2140381     -0.1351545      4.3232157E-03
  0.2140381     -0.1356377      4.2824210E-03
  0.2140381     -0.1357993      4.2381817E-03
  0.2245181     -0.1236121      2.5177372E-04
  0.2245181     -0.1237524      5.0175900E-04
  0.2245181     -0.1241683      6.6272519E-04
  0.2245181     -0.1248487      7.7392667E-04
  0.2245181     -0.1257749      8.7936025E-04
  0.2245181     -0.1269218      1.0008296E-03
  0.2245181     -0.1282581      1.1136313E-03
  0.2245181     -0.1297472      1.1774302E-03
  0.2245181     -0.1313486      1.1910185E-03
  0.2245181     -0.1330185      1.1606743E-03
  0.2245181     -0.1347114      1.0949844E-03
  0.2245181     -0.1363812      1.0033853E-03
  0.2245181     -0.1379823      8.9508470E-04
  0.2245181     -0.1394710      7.7858521E-04
  0.2245181     -0.1408068      6.6173909E-04
  0.2245181     -0.1419533      5.5202655E-04
  0.2245181     -0.1428791      4.5671110E-04
  0.2245181     -0.1435591      3.8261813E-04
  0.2245181     -0.1439746      3.3552820E-04
  0.2245181     -0.1441143      2.9353276E-04
  0.2349981     -0.1357008     -3.5167013E-03
  0.2349981     -0.1358095     -3.3160874E-03
  0.2349981     -0.1361450     -3.1943312E-03
  0.2349981     -0.1366971     -3.1191723E-03
  0.2349981     -0.1374498     -3.0543196E-03
  0.2349981     -0.1383821     -2.9814225E-03
  0.2349981     -0.1394690     -2.9199068E-03
  0.2349981     -0.1406816     -2.9018261E-03
  0.2349981     -0.1419869     -2.9272388E-03
  0.2349981     -0.1433491     -2.9900316E-03
  0.2349981     -0.1447308     -3.0821662E-03
  0.2349981     -0.1460942     -3.1948967E-03
  0.2349981     -0.1474020     -3.3196791E-03
  0.2349981     -0.1486185     -3.4485862E-03
  0.2349981     -0.1497102     -3.5742903E-03
  0.2349981     -0.1506474     -3.6898633E-03
  0.2349981     -0.1514044     -3.7886710E-03
  0.2349981     -0.1519605     -3.8645728E-03
  0.2349981     -0.1523003     -3.9124340E-03
  0.2349981     -0.1524152     -3.9498564E-03
  2.5398094E-02 -1.5056820E-02 -4.7882830E-05
  2.5398094E-02 -1.4646108E-02 -1.1339305E-04
  2.5398094E-02 -1.3974049E-02 -2.1766267E-04
  2.5398094E-02 -1.3058976E-02 -3.5413244E-04
  2.5398094E-02 -1.1925847E-02 -5.1490421E-04
  2.5398094E-02 -1.0605571E-02 -6.9137244E-04
  2.5398094E-02 -9.1341622E-03 -8.7448111E-04
  2.5398094E-02 -7.5517586E-03 -1.0546163E-03
  2.5398094E-02 -5.9015220E-03 -1.2213812E-03
  2.5398094E-02 -4.2284653E-03 -1.3635978E-03
  2.5398094E-02 -2.5782287E-03 -1.4698319E-03
  2.5398094E-02 -9.9582458E-04 -1.5295185E-03
  2.5398094E-02  4.7558453E-04 -1.5344592E-03
  2.5398094E-02  1.7958598E-03 -1.4764890E-03
  2.5398094E-02  2.9289895E-03 -1.3177485E-03
  2.5398094E-02  3.8440637E-03 -1.0443049E-03
  2.5398094E-02  4.5161224E-03 -6.9397595E-04
  2.5398094E-02  4.9268338E-03 -3.2804051E-04
  3.5878092E-02 -1.4830288E-02 -4.7162426E-05
  3.5878092E-02 -1.4425756E-02 -1.1168704E-04
  3.5878092E-02 -1.3763808E-02 -2.1438791E-04
  3.5878092E-02 -1.2862502E-02 -3.4880449E-04
  3.5878092E-02 -1.1746421E-02 -5.0715741E-04
  3.5878092E-02 -1.0446008E-02 -6.8097067E-04
  3.5878092E-02 -8.9967372E-03 -8.6132449E-04
  3.5878092E-02 -7.4381409E-03 -1.0387495E-03
  3.5878092E-02 -5.8127334E-03 -1.2030054E-03
  3.5878092E-02 -4.1648475E-03 -1.3430823E-03
  3.5878092E-02 -2.5394387E-03 -1.4477182E-03
  3.5878092E-02 -9.8084239E-04 -1.5065067E-03
  3.5878092E-02  4.6842918E-04 -1.5113731E-03
  3.5878092E-02  1.7688407E-03 -1.4542751E-03
  3.5878092E-02  2.8849225E-03 -1.2979227E-03
  3.5878092E-02  3.7862293E-03 -1.0285932E-03
  3.5878092E-02  4.4481768E-03 -6.8353501E-04
  3.5878092E-02  4.8527084E-03 -3.2310508E-04
  4.6358094E-02 -2.0179622E-02  5.1085539E-03
  4.6358094E-02 -1.9602627E-02  4.8781382E-03
  4.6358094E-02 -1.8659478E-02  4.5050522E-03
  4.6358094E-02 -1.7377196E-02  4.0044873E-03
  4.6358094E-02 -1.5792193E-02  3.3957334E-03
  4.6358094E-02 -1.3949165E-02  2.7010916E-03
  4.6358094E-02 -1.1899855E-02  1.9452355E-03
  4.6358094E-02 -9.7017586E-03  1.1550190E-03
  4.6358094E-02 -7.4167293E-03  3.5939761E-04
  4.6358094E-02 -5.1093856E-03 -4.1098078E-04
  4.6358094E-02 -2.8452838E-03 -1.1249026E-03
  4.6358094E-02 -6.8882975E-04 -1.7525458E-03
  4.6358094E-02  1.2988838E-03 -2.2679232E-03
  4.6358094E-02  3.0608568E-03 -2.6461361E-03
  4.6358094E-02  4.5353947E-03 -2.8236350E-03
  4.6358094E-02  5.6759613E-03 -2.7709275E-03
  4.6358094E-02  6.4619398E-03 -2.5304279E-03
  4.6358094E-02  6.8897749E-03 -2.1785086E-03
  5.6838095E-02 -2.6920533E-02  1.6968671E-02
  5.6838095E-02 -2.6181990E-02  1.6437603E-02
  5.6838095E-02 -2.4976516E-02  1.5573382E-02
  5.6838095E-02 -2.3340831E-02  1.4405649E-02
  5.6838095E-02 -2.1323856E-02  1.2973080E-02
  5.6838095E-02 -1.8984966E-02  1.1321641E-02
  5.6838095E-02 -1.6392343E-02  9.5033124E-03
  5.6838095E-02 -1.3621477E-02  7.5752386E-03
  5.6838095E-02 -1.0753616E-02  5.5989707E-03
  5.6838095E-02 -7.8738201E-03  3.6392391E-03
  5.6838095E-02 -5.0684521E-03  1.7618458E-03
  5.6838095E-02 -2.4219495E-03  3.0526891E-05
  5.6838095E-02 -1.3283454E-05 -1.4967630E-03
  5.6838095E-02  2.0835474E-03 -2.7652420E-03
  5.6838095E-02  3.7706301E-03 -3.6758860E-03
  5.6838095E-02  4.9830866E-03 -4.1740201E-03
  5.6838095E-02  5.7191905E-03 -4.2956490E-03
  5.6838095E-02  6.0122656E-03 -4.1219452E-03
  6.7318097E-02 -3.2370571E-02  2.2431286E-02
  6.7318097E-02 -3.1580601E-02  2.1824066E-02
  6.7318097E-02 -3.0291462E-02  2.0835519E-02
  6.7318097E-02 -2.8542798E-02  1.9499049E-02
  6.7318097E-02 -2.6387319E-02  1.7858336E-02
  6.7318097E-02 -2.3888888E-02  1.5965443E-02
  6.7318097E-02 -2.1120768E-02  1.3879350E-02
  6.7318097E-02 -1.8164016E-02  1.1664964E-02
  6.7318097E-02 -1.5105877E-02  9.3921777E-03
  6.7318097E-02 -1.2037732E-02  7.1344660E-03
  6.7318097E-02 -9.0523651E-03  4.9664993E-03
  6.7318097E-02 -6.2404219E-03  2.9606877E-03
  6.7318097E-02 -3.6865042E-03  1.1831219E-03
  6.7318097E-02 -1.4699335E-03 -3.0380138E-04
  6.7318097E-02  3.0141382E-04 -1.3912291E-03
  6.7318097E-02  1.5572611E-03 -2.0178715E-03
  6.7318097E-02  2.2998522E-03 -2.2192076E-03
  6.7318097E-02  2.5711157E-03 -2.0793120E-03
  7.7798098E-02 -3.8868681E-02  2.2698995E-02
  7.7798098E-02 -3.8045049E-02  2.2137815E-02
  7.7798098E-02 -3.6700461E-02  2.1224903E-02
  7.7798098E-02 -3.4875587E-02  1.9991977E-02
  7.7798098E-02 -3.2624677E-02  1.8480331E-02
